roi,revenue_mln
-68.44715046638959,0.15776424766805208
-21.668854443636864,0.3916557277818157
-100.0,0.0
-100.0,0.0
-63.15532481774743,0.18422337591126287
-37.341975986202144,0.31329012006898926
-61.776099457145214,0.19111950271427391
-62.44012103299234,0.18779939483503832
-63.10565038921153,0.18447174805394234
-100.0,0.0
-30.457426672452726,0.3477128666377364
-77.41746734279008,0.11291266328604958
